Group #,Content Hash,Why Duplicate?,Original Response ID,Original Status,Original Created Date,Original Start Time,Original End Time,Original Duration (seconds),Original # of Questions Answered,Original GPS Location,Original Has Audio,Duplicate Response ID,Duplicate Status (Now Abandoned),Duplicate Created Date,Duplicate Start Time,Duplicate End Time,Duplicate Duration (seconds),Duplicate # of Questions Answered,Duplicate GPS Location,Duplicate Has Audio,Time Difference (minutes),All Fields Match?,Evidence of Duplication
471,43e40f5b3e4d24b2,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",4673f93c-0fc5-47c6-acd0-ad4161813801,Rejected,"Dec 30, 2025, 06:02 AM",10:44:56 AM,10:50:16 AM,319,27,"26.7644, 88.4474",Yes,b7128046-3ef7-4ff3-8da3-a1c3c9db12a5,Rejected → abandoned,"Dec 30, 2025, 06:09 AM",10:44:56 AM,10:50:16 AM,319,27,"26.7644, 88.4474",Yes,7,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
472,43ebda3a83f8be46,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",7525724f-baba-42b6-ab97-33ec5624a288,Pending_Approval,"Dec 31, 2025, 09:08 AM",08:59:29 AM,09:06:02 AM,392,27,"21.8536, 87.5474",Yes,ee166f18-065e-4f90-a78b-44a59b2e66b6,Rejected → abandoned,"Dec 31, 2025, 09:09 AM",08:59:29 AM,09:06:02 AM,392,27,"21.8536, 87.5474",Yes,2,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
473,43f15b7fba83b17e,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",af786a81-a878-4a87-8b04-85e0867f3e9a,Pending_Approval,"Jan 1, 2026, 01:27 PM",01:09:28 PM,01:12:57 PM,209,27,N/A,Yes,ddcd027a-5486-4e3d-921e-f97adab51327,Rejected → abandoned,"Jan 1, 2026, 02:09 PM",01:09:28 PM,01:12:57 PM,209,27,N/A,Yes,41,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Audio Status; Same Content Hash (Digital Fingerprint)
474,444b4527692ea04f,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",17599a0f-a172-4d86-8dbe-f161a359b6ad,Pending_Approval,"Jan 2, 2026, 06:57 PM",10:27:33 AM,10:34:02 AM,389,27,"22.5825, 88.2355",Yes,474d5005-13ef-4139-ae07-1b274e37c8bb,Rejected → abandoned,"Jan 3, 2026, 04:35 AM",10:27:33 AM,10:34:02 AM,389,27,"22.5825, 88.2355",Yes,578,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
475,446960ac1384a77c,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",74e0fb6f-bea4-4070-a303-4677457ba064,Pending_Approval,"Jan 3, 2026, 10:29 AM",01:46:52 PM,01:52:19 PM,327,26,"25.8594, 88.0070",Yes,0e39ca40-fa7a-438f-8d4d-d8ad6ae95241,Rejected → abandoned,"Jan 3, 2026, 07:05 AM",01:46:52 PM,01:52:19 PM,327,26,"25.8594, 88.0070",Yes,-203,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
476,44a3d0a92a3b0ca9,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",38fab220-247b-4e90-a148-a598db4ccb6f,Pending_Approval,"Jan 2, 2026, 02:08 PM",10:47:33 AM,10:53:18 AM,344,27,"24.9346, 88.0581",No,9b68c90b-3f07-49c7-879d-86ded928c4c7,Rejected → abandoned,"Jan 3, 2026, 08:42 AM",10:47:33 AM,10:53:18 AM,344,27,"24.9346, 88.0581",No,1113,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
477,44d4bbcc98a83aef,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",f9fe4b5e-d831-43f3-ac6f-bb43d9cfef9a,Pending_Approval,"Jan 3, 2026, 08:52 AM",02:57:26 AM,03:02:35 AM,308,27,"22.6966, 88.3914",Yes,efd1935b-e683-40bb-b528-884c39556f7a,Rejected → abandoned,"Jan 3, 2026, 07:00 AM",02:57:26 AM,03:02:35 AM,308,27,"22.6966, 88.3914",No,-112,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
478,44e229b9740d2be2,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",44efd595-44ab-4b34-a756-0c9723384c8b,Pending_Approval,"Jan 3, 2026, 04:39 AM",08:13:17 AM,08:19:22 AM,365,27,"23.0343, 88.7462",Yes,3969419e-6597-4c8b-821f-8c2ea5fef2b0,Rejected → abandoned,"Jan 3, 2026, 05:00 AM",08:13:17 AM,08:19:22 AM,365,27,"23.0343, 88.7462",Yes,20,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
479,44ea0105c8a32e76,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",b407a542-131a-4930-b861-51295d987bf8,Pending_Approval,"Dec 31, 2025, 06:05 AM",05:03:40 AM,05:07:27 AM,227,27,"22.8807, 88.0243",Yes,0d1ca733-886b-488c-a085-952e123939d3,Rejected → abandoned,"Dec 31, 2025, 06:05 AM",05:03:40 AM,05:07:27 AM,227,27,"22.8807, 88.0243",Yes,0,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
480,44f486dd9856e95f,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",12612830-e201-498f-96f4-11fe085f467f,Pending_Approval,"Dec 31, 2025, 11:15 AM",10:39:00 AM,10:42:28 AM,207,27,"22.1599, 87.2468",Yes,744315ec-6d95-476d-a69c-f11f1ec6b276,Rejected → abandoned,"Dec 31, 2025, 11:16 AM",10:39:00 AM,10:42:28 AM,207,27,"22.1599, 87.2468",Yes,1,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
481,44f6698beac39622,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",5e8bdb70-9678-4d53-8863-c15ea387b751,Rejected,"Jan 3, 2026, 08:04 AM",01:36:04 PM,01:40:25 PM,260,27,"24.9385, 88.0550",Yes,94132a47-ae64-4a0a-978d-ce1c8f2c8c59,Rejected → abandoned,"Jan 3, 2026, 10:54 AM",01:36:04 PM,01:40:25 PM,260,27,"24.9385, 88.0550",Yes,169,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
482,4552b7a8972403cf,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",7e59ece2-263c-471b-b480-fc0e9d561bbd,Pending_Approval,"Jan 2, 2026, 03:08 PM",02:12:51 PM,02:17:44 PM,293,27,"24.9343, 88.0575",Yes,352f3744-9c5b-4950-a833-0add61f4bb4e,Rejected → abandoned,"Jan 2, 2026, 03:16 PM",02:12:51 PM,02:17:44 PM,293,27,"24.9343, 88.0575",Yes,8,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
483,457df029beb6aeff,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",35afda84-cb9b-4ce9-aedf-27daeef83d3c,Rejected,"Dec 26, 2025, 01:42 PM",01:34:38 PM,01:40:29 PM,350,27,N/A,No,ff4702eb-b57f-480f-baba-90e971681cd2,Rejected → abandoned,"Dec 26, 2025, 06:36 PM",01:34:38 PM,01:40:29 PM,350,27,N/A,Yes,294,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Content Hash (Digital Fingerprint)
484,45dea6820cc33a68,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",9fddf237-c031-457f-9be0-cb8f822311e4,Pending_Approval,"Jan 3, 2026, 11:13 AM",09:33:27 AM,09:45:08 AM,700,27,"23.3283, 86.4585",Yes,f928e84a-2f74-45e1-8a24-984117d23332,Rejected → abandoned,"Jan 3, 2026, 04:14 PM",09:33:27 AM,09:45:08 AM,700,27,"23.3283, 86.4585",Yes,300,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
485,4610e3bf8181f9e8,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",89f14d74-6fbb-4fb2-8e92-5f08de11ddc8,Pending_Approval,"Jan 2, 2026, 03:39 PM",10:05:09 AM,10:12:02 AM,413,27,"22.5832, 88.2353",Yes,69bfa83d-ef12-4bca-8f99-3b17a17ab0a6,Rejected → abandoned,"Jan 2, 2026, 03:45 PM",10:05:09 AM,10:12:02 AM,413,27,"22.5832, 88.2353",Yes,6,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
486,46253561f75fe5e0,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",d378c698-8475-4f0c-b539-4328a8926014,Pending_Approval,"Dec 31, 2025, 11:36 AM",10:58:49 AM,11:04:05 AM,316,27,"21.8540, 87.5470",Yes,9ee103a1-a595-4601-a21a-6ecaf61d800a,Rejected → abandoned,"Dec 31, 2025, 11:55 AM",10:58:49 AM,11:04:05 AM,316,27,"21.8540, 87.5470",Yes,20,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
487,46f92cdc27ea7e7f,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",6a6d039c-4450-457d-a3d6-965fa9384b45,Pending_Approval,"Dec 27, 2025, 07:45 AM",06:01:34 AM,06:06:39 AM,304,27,"23.3140, 88.6697",Yes,2f6ede87-2fcb-404d-b5fe-7d4fe441c642,Rejected → abandoned,"Dec 27, 2025, 06:14 AM",06:01:34 AM,06:06:39 AM,304,27,"23.3140, 88.6697",No,-91,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
488,4704116324a297a3,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",934f964c-b6e1-434e-8bb3-d66a172a3649,Pending_Approval,"Jan 3, 2026, 07:08 AM",01:41:12 PM,01:45:49 PM,277,27,"24.9389, 88.0557",Yes,df0011ce-e639-4461-913b-da0ac4e6e7ad,Rejected → abandoned,"Jan 3, 2026, 07:38 AM",01:41:12 PM,01:45:49 PM,277,27,"24.9389, 88.0557",Yes,30,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
489,478fe318c330652f,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",7b67296a-e3f8-4bab-986c-c68b006a2102,Pending_Approval,"Dec 29, 2025, 11:24 AM",10:38:17 AM,10:41:54 AM,217,27,"22.8999, 88.0048",Yes,b5cc605f-bd6a-4a08-bdbd-d29453f4adec,Rejected → abandoned,"Dec 29, 2025, 11:26 AM",10:38:17 AM,10:41:54 AM,217,27,"22.8999, 88.0048",Yes,2,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
490,47ec6355caa6d7de,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",97c0ff1b-6806-49b0-a598-56ade4a0c930,Pending_Approval,"Dec 31, 2025, 10:25 AM",07:22:06 AM,07:28:46 AM,399,27,"22.5643, 88.1527",Yes,666cccfd-60f2-4f06-8a0c-d1cd828499fd,Rejected → abandoned,"Dec 31, 2025, 11:24 AM",07:22:06 AM,07:28:46 AM,399,27,"22.5643, 88.1527",Yes,60,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
491,4851f32959804397,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",fcb485f3-50f5-4e4c-89e8-704573490c61,Pending_Approval,"Dec 29, 2025, 12:27 PM",06:28:30 AM,06:36:57 AM,507,27,"26.5394, 88.7197",Yes,a4bcbb41-a43e-4472-b60a-5d222c50bd43,Rejected → abandoned,"Dec 29, 2025, 06:45 AM",06:28:30 AM,06:36:57 AM,507,27,"26.5394, 88.7197",No,-342,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
492,4896c62fb0678b8c,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",7440c2fc-05d7-4b2c-bc60-b7fe58c044ea,Rejected,"Jan 2, 2026, 06:19 AM",06:12:56 AM,06:19:15 AM,379,27,"24.9344, 88.0578",Yes,4c7c2b82-8378-49a0-90f9-e861e6575e54,Rejected → abandoned,"Jan 2, 2026, 06:21 AM",06:12:56 AM,06:19:15 AM,379,27,"24.9344, 88.0578",Yes,1,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
493,48a3cce2da0fff4e,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",ac82e2b7-c450-4064-8260-e8f0bb9fa0c6,Pending_Approval,"Jan 1, 2026, 05:19 AM",05:16:01 AM,05:19:20 AM,199,26,"21.7439, 88.3745",Yes,1ac6874f-d2b5-41ff-a0f5-6a88aa76c695,Rejected → abandoned,"Jan 1, 2026, 05:20 AM",05:16:01 AM,05:19:20 AM,199,26,"21.7439, 88.3745",Yes,1,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
494,48a57c4f842109fb,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",4f1c3e80-6c9f-4e8d-aa66-edd4f9672a8e,Pending_Approval,"Dec 28, 2025, 02:57 PM",09:31:24 AM,09:38:44 AM,439,27,"24.3578, 87.9146",Yes,d64c9521-8436-483a-86a7-7bbd51b5f382,Rejected → abandoned,"Dec 29, 2025, 03:31 PM",09:31:24 AM,09:38:44 AM,439,27,"24.3578, 87.9146",Yes,1474,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
495,48aa42cedb9d35ce,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",4e21059e-5021-46b5-a38d-1c2988602d2c,Rejected,"Jan 2, 2026, 10:49 AM",10:40:55 AM,10:46:50 AM,354,27,"25.1262, 88.0925",Yes,ed2038db-cea6-4248-a927-57a453084ab6,Rejected → abandoned,"Jan 2, 2026, 04:36 PM",10:40:55 AM,10:46:50 AM,354,27,"25.1262, 88.0925",Yes,347,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
496,48dd6c1210eccaf6,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",51ab8243-b49a-49f4-bcd6-df3432831dbe,Pending_Approval,"Dec 29, 2025, 02:06 PM",01:28:05 PM,01:33:33 PM,328,27,"22.5976, 88.3623",Yes,95bea6bc-d449-4383-8141-74023f6dac79,Rejected → abandoned,"Dec 29, 2025, 01:34 PM",01:28:05 PM,01:33:33 PM,328,27,"22.5976, 88.3623",No,-32,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
497,490695c5ab57f4ab,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",92b5efba-745b-4048-b945-986a09d77245,Pending_Approval,"Jan 3, 2026, 07:13 AM",01:03:43 PM,01:09:56 PM,372,25,"26.5445, 88.7126",Yes,835e6fdf-956c-4f83-a97d-cee8e37361a1,Rejected → abandoned,"Jan 3, 2026, 07:51 AM",01:03:43 PM,01:09:56 PM,372,25,"26.5445, 88.7126",Yes,38,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
498,4917e321ade2a526,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",769ded16-2312-43ae-a77d-1a67607cb893,Pending_Approval,"Jan 3, 2026, 12:50 PM",01:43:01 PM,01:47:44 PM,282,27,"22.5976, 88.3605",Yes,4a9a5660-c436-4162-beb2-17f12db207df,Rejected → abandoned,"Jan 3, 2026, 01:43 PM",01:43:01 PM,01:47:44 PM,282,27,"22.5976, 88.3605",Yes,53,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
499,49421d614bccbabe,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",b129be8f-1263-463b-ab1c-1f752460c6a8,Pending_Approval,"Dec 26, 2025, 04:52 PM",12:03:33 PM,12:08:36 PM,302,27,"23.6412, 87.6099",Yes,d2d6bbae-fe5c-44dd-8c81-4ea643740231,Rejected → abandoned,"Dec 26, 2025, 01:02 PM",12:03:33 PM,12:08:36 PM,302,27,"23.6412, 87.6099",No,-230,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
500,498f93288beb4649,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",e117b1f6-68bc-4e61-bed4-d93ef01e3831,Pending_Approval,"Jan 1, 2026, 10:04 AM",08:58:53 AM,09:06:35 AM,462,27,"23.6682, 86.9546",Yes,8d18d6a2-4a3e-4e99-a55f-d2d034923f2a,Rejected → abandoned,"Jan 1, 2026, 12:25 PM",08:58:53 AM,09:06:35 AM,462,27,"23.6682, 86.9546",Yes,142,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
501,49d9aa10d6572c4c,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",896f74c3-11da-491b-bcd2-5388b871a654,Pending_Approval,"Dec 28, 2025, 09:55 AM",08:48:27 AM,08:53:01 AM,274,27,"22.5141, 88.6569",Yes,a1b66e9c-a254-4f5b-acea-9ecaa912d341,Rejected → abandoned,"Dec 28, 2025, 09:19 AM",08:48:27 AM,08:53:01 AM,274,27,"22.5141, 88.6569",No,-37,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
502,4a36281e976dff00,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",a365cf6e-2f91-45fd-bac6-54df5b6b6ab5,Pending_Approval,"Dec 30, 2025, 11:38 AM",10:38:07 AM,10:41:16 AM,189,27,"23.2354, 87.8500",Yes,5a5f6a60-7c70-4776-9bc0-1666d0481594,Rejected → abandoned,"Dec 30, 2025, 11:43 AM",10:38:07 AM,10:41:16 AM,189,27,"23.2354, 87.8500",Yes,5,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
503,4a609023ae489f03,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",562d4fa6-9f4e-4932-9e62-e2881320d157,Pending_Approval,"Jan 3, 2026, 11:12 AM",08:30:27 AM,08:39:43 AM,555,27,"23.3455, 86.4563",Yes,6b9ad8d8-6499-488f-85b1-982ebd2a7284,Rejected → abandoned,"Jan 3, 2026, 01:05 PM",08:30:27 AM,08:39:43 AM,555,27,"23.3455, 86.4563",Yes,113,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
504,4a8a2bf4f503b817,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",96ad6e92-fb3c-469b-ac4d-4210fc530353,Rejected,"Dec 28, 2025, 07:48 AM",07:15:55 AM,07:22:07 AM,372,27,"22.5169, 88.4729",No,b09e5601-6435-454d-8703-32859a18e59b,Rejected → abandoned,"Dec 28, 2025, 10:33 AM",07:15:55 AM,07:22:07 AM,372,27,"22.5169, 88.4729",Yes,165,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
